t,MV,PV,DV
5.770000000000000000e+02,2.926945537171601330e+01,4.506799999999999784e+01,4.516499999999999915e+01
5.780000000000000000e+02,2.930240069340094777e+01,4.506799999999999784e+01,4.506799999999999784e+01
5.790000000000000000e+02,2.953851357796516197e+01,4.506799999999999784e+01,4.519700000000000273e+01
5.800000000000000000e+02,2.968917076257685395e+01,4.506799999999999784e+01,4.545499999999999829e+01
5.810000000000000000e+02,2.971713485920855646e+01,4.506799999999999784e+01,4.545499999999999829e+01
5.820000000000000000e+02,2.954612783046349733e+01,4.510099999999999909e+01,4.519700000000000273e+01
5.830000000000000000e+02,2.991594971866569352e+01,4.506799999999999784e+01,4.545499999999999829e+01
5.840000000000000000e+02,2.971712049719685211e+01,4.510099999999999909e+01,4.545499999999999829e+01
5.850000000000000000e+02,2.894831482129808009e+01,4.522899999999999920e+01,4.519700000000000273e+01
5.860000000000000000e+02,2.935622383101643251e+01,4.519700000000000273e+01,4.545499999999999829e+01
5.870000000000000000e+02,2.871213677274152332e+01,4.529399999999999693e+01,4.545499999999999829e+01
5.880000000000000000e+02,2.876169350976100247e+01,4.529399999999999693e+01,4.506799999999999784e+01
5.890000000000000000e+02,2.841241587394254609e+01,4.535799999999999699e+01,4.545499999999999829e+01
5.900000000000000000e+02,2.935982334625380474e+01,4.526200000000000045e+01,4.532600000000000051e+01
5.910000000000000000e+02,2.988574990770192841e+01,4.519700000000000273e+01,4.506799999999999784e+01
5.920000000000000000e+02,2.926828405820762669e+01,4.529399999999999693e+01,4.545499999999999829e+01
5.930000000000000000e+02,2.996781186366272820e+01,4.522899999999999920e+01,4.545499999999999829e+01
5.940000000000000000e+02,3.071649787142722587e+01,4.513300000000000267e+01,4.532600000000000051e+01
5.950000000000000000e+02,3.009265244243027126e+01,4.522899999999999920e+01,4.506799999999999784e+01
5.960000000000000000e+02,2.984612521990068501e+01,4.529399999999999693e+01,4.545499999999999829e+01
5.970000000000000000e+02,3.007616464764721798e+01,4.526200000000000045e+01,4.545499999999999829e+01
5.980000000000000000e+02,2.926142452700639041e+01,4.539099999999999824e+01,4.506799999999999784e+01
5.990000000000000000e+02,2.947770816623521029e+01,4.539099999999999824e+01,4.545499999999999829e+01
6.000000000000000000e+02,2.972251637849659645e+01,4.535799999999999699e+01,4.519700000000000273e+01
6.010000000000000000e+02,2.959171997823732525e+01,4.539099999999999824e+01,4.545499999999999829e+01
6.020000000000000000e+02,2.975561620198074309e+01,4.539099999999999824e+01,4.545499999999999829e+01
6.030000000000000000e+02,2.996354717600323170e+01,4.539099999999999824e+01,4.519700000000000273e+01
6.040000000000000000e+02,2.995238797064045144e+01,4.539099999999999824e+01,4.545499999999999829e+01
6.050000000000000000e+02,3.006627838904065086e+01,4.539099999999999824e+01,4.545499999999999829e+01
6.060000000000000000e+02,3.031093658402484436e+01,4.539099999999999824e+01,4.545499999999999829e+01
6.070000000000000000e+02,3.029444606166612530e+01,4.539099999999999824e+01,4.545499999999999829e+01
6.080000000000000000e+02,3.049155292242118165e+01,4.539099999999999824e+01,4.545499999999999829e+01
6.090000000000000000e+02,3.051414511886486025e+01,4.539099999999999824e+01,4.545499999999999829e+01
6.100000000000000000e+02,3.061985002873019113e+01,4.539099999999999824e+01,4.519700000000000273e+01
6.110000000000000000e+02,3.081249069864955459e+01,4.539099999999999824e+01,4.545499999999999829e+01
6.120000000000000000e+02,3.083079996643721188e+01,4.539099999999999824e+01,4.506799999999999784e+01
6.130000000000000000e+02,3.093239793453677322e+01,4.539099999999999824e+01,4.532600000000000051e+01
6.140000000000000000e+02,3.103276960189281652e+01,4.539099999999999824e+01,4.532600000000000051e+01
6.150000000000000000e+02,3.113196613983450334e+01,4.539099999999999824e+01,4.545499999999999829e+01
6.160000000000000000e+02,3.123003667126126714e+01,4.539099999999999824e+01,4.513300000000000267e+01
6.170000000000000000e+02,3.084614984416202432e+01,4.545499999999999829e+01,4.519700000000000273e+01
6.180000000000000000e+02,3.079857844801687605e+01,4.548700000000000188e+01,4.561599999999999966e+01
6.190000000000000000e+02,3.082137997409237329e+01,4.548700000000000188e+01,4.552000000000000313e+01
6.200000000000000000e+02,3.130019642685018511e+01,4.545499999999999829e+01,4.548700000000000188e+01
6.210000000000000000e+02,3.131753049748690287e+01,4.545499999999999829e+01,4.535799999999999699e+01
6.220000000000000000e+02,3.044893411027935670e+01,4.558400000000000318e+01,4.564800000000000324e+01
6.230000000000000000e+02,3.028111716146885612e+01,4.561599999999999966e+01,4.558400000000000318e+01
6.240000000000000000e+02,3.098960260990767779e+01,4.555199999999999960e+01,4.532600000000000051e+01
6.250000000000000000e+02,3.059823279328684009e+01,4.561599999999999966e+01,4.561599999999999966e+01
6.260000000000000000e+02,3.057226049374688515e+01,4.561599999999999966e+01,4.555199999999999960e+01
6.270000000000000000e+02,2.998592518197022727e+01,4.571300000000000097e+01,4.539099999999999824e+01
6.280000000000000000e+02,3.011954986339438634e+01,4.571300000000000097e+01,4.577700000000000102e+01
6.290000000000000000e+02,3.028431265784439930e+01,4.571300000000000097e+01,4.564800000000000324e+01
6.300000000000000000e+02,3.030533502946668989e+01,4.571300000000000097e+01,4.577700000000000102e+01
6.310000000000000000e+02,3.044134939833015352e+01,4.571300000000000097e+01,4.539099999999999824e+01
6.320000000000000000e+02,3.064279639567490676e+01,4.571300000000000097e+01,4.577700000000000102e+01
6.330000000000000000e+02,3.065845095499664552e+01,4.571300000000000097e+01,4.577700000000000102e+01
6.340000000000000000e+02,3.078932033000392465e+01,4.571300000000000097e+01,4.577700000000000102e+01
6.350000000000000000e+02,3.047174795517967993e+01,4.577700000000000102e+01,4.564800000000000324e+01
6.360000000000000000e+02,3.093788740115032709e+01,4.571300000000000097e+01,4.577700000000000102e+01
6.370000000000000000e+02,2.963325183432094434e+01,4.590599999999999881e+01,4.577700000000000102e+01
6.380000000000000000e+02,2.971672747926656655e+01,4.590599999999999881e+01,4.581000000000000227e+01
6.390000000000000000e+02,2.924333810917848098e+01,4.600300000000000011e+01,4.545499999999999829e+01
6.400000000000000000e+02,2.925058942285584607e+01,4.600300000000000011e+01,4.584199999999999875e+01
6.410000000000000000e+02,2.938152871223517337e+01,4.600300000000000011e+01,4.587400000000000233e+01
6.420000000000000000e+02,2.926930544848181626e+01,4.603499999999999659e+01,4.568099999999999739e+01
6.430000000000000000e+02,2.944336196387456184e+01,4.603499999999999659e+01,4.603499999999999659e+01
6.440000000000000000e+02,2.952822601158354132e+01,4.603499999999999659e+01,4.593800000000000239e+01
6.450000000000000000e+02,2.965278756186392428e+01,4.603499999999999659e+01,4.606700000000000017e+01
6.460000000000000000e+02,3.024444626254203783e+01,4.597099999999999653e+01,4.610000000000000142e+01
6.470000000000000000e+02,3.023619446100180852e+01,4.600300000000000011e+01,4.571300000000000097e+01
6.480000000000000000e+02,2.998133689656139822e+01,4.603499999999999659e+01,4.610000000000000142e+01
6.490000000000000000e+02,3.008510580752654917e+01,4.603499999999999659e+01,4.610000000000000142e+01
6.500000000000000000e+02,3.026334897406618296e+01,4.603499999999999659e+01,4.584199999999999875e+01
6.510000000000000000e+02,3.025505321971406758e+01,4.603499999999999659e+01,4.610000000000000142e+01
6.520000000000000000e+02,3.039413737289884665e+01,4.603499999999999659e+01,4.610000000000000142e+01
6.530000000000000000e+02,3.045543654128782762e+01,4.603499999999999659e+01,4.597099999999999653e+01
6.540000000000000000e+02,3.054601900231373435e+01,4.603499999999999659e+01,4.571300000000000097e+01
6.550000000000000000e+02,3.077829464063744780e+01,4.603499999999999659e+01,4.610000000000000142e+01
6.560000000000000000e+02,3.074952622149212900e+01,4.603499999999999659e+01,4.610000000000000142e+01
6.570000000000000000e+02,3.084612505702249052e+01,4.603499999999999659e+01,4.610000000000000142e+01
6.580000000000000000e+02,3.102963160515253094e+01,4.603499999999999659e+01,4.597099999999999653e+01
6.590000000000000000e+02,3.103878018975389352e+01,4.603499999999999659e+01,4.610000000000000142e+01
6.600000000000000000e+02,3.113119232518286594e+01,4.603499999999999659e+01,4.610000000000000142e+01
6.610000000000000000e+02,3.077812764637182852e+01,4.610000000000000142e+01,4.597099999999999653e+01
6.620000000000000000e+02,3.145536210944776556e+01,4.603499999999999659e+01,4.613199999999999790e+01
6.630000000000000000e+02,3.044749043430633506e+01,4.616400000000000148e+01,4.597099999999999653e+01
6.640000000000000000e+02,3.055195335620781449e+01,4.616400000000000148e+01,4.561599999999999966e+01
6.650000000000000000e+02,3.065463299708623168e+01,4.616400000000000148e+01,4.610000000000000142e+01
6.660000000000000000e+02,3.055932833331211640e+01,4.619599999999999795e+01,4.571300000000000097e+01
6.670000000000000000e+02,3.037266153417607129e+01,4.622899999999999920e+01,4.587400000000000233e+01
6.680000000000000000e+02,3.072684985513303246e+01,4.619599999999999795e+01,4.610000000000000142e+01
6.690000000000000000e+02,2.990167812501324818e+01,4.632500000000000284e+01,4.597099999999999653e+01
6.700000000000000000e+02,3.020444423312956772e+01,4.629299999999999926e+01,4.610000000000000142e+01
6.710000000000000000e+02,2.988721656508263536e+01,4.635699999999999932e+01,4.619599999999999795e+01
6.720000000000000000e+02,3.012615077502132621e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.730000000000000000e+02,3.008053288000427372e+01,4.635699999999999932e+01,4.581000000000000227e+01
6.740000000000000000e+02,3.032385059176922937e+01,4.635699999999999932e+01,4.616400000000000148e+01
6.750000000000000000e+02,3.038293257572883377e+01,4.635699999999999932e+01,4.600300000000000011e+01
6.760000000000000000e+02,3.041529798883024682e+01,4.635699999999999932e+01,4.597099999999999653e+01
6.770000000000000000e+02,3.031600704522380596e+01,4.639000000000000057e+01,4.622899999999999920e+01
6.780000000000000000e+02,3.062867866838085007e+01,4.635699999999999932e+01,4.603499999999999659e+01
6.790000000000000000e+02,3.069640567375202522e+01,4.635699999999999932e+01,4.597099999999999653e+01
6.800000000000000000e+02,3.082678872233549683e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.810000000000000000e+02,3.102334580728476610e+01,4.635699999999999932e+01,4.597099999999999653e+01
6.820000000000000000e+02,3.100196156529485592e+01,4.635699999999999932e+01,4.597099999999999653e+01
6.830000000000000000e+02,3.115024484540941785e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.840000000000000000e+02,3.125522288832408790e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.850000000000000000e+02,3.125994089279735633e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.860000000000000000e+02,3.141435898318190567e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.870000000000000000e+02,3.152579275424412231e+01,4.635699999999999932e+01,4.584199999999999875e+01
6.880000000000000000e+02,3.157080618868965516e+01,4.635699999999999932e+01,4.613199999999999790e+01
6.890000000000000000e+02,3.170109110210312764e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.900000000000000000e+02,3.178791433033103431e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.910000000000000000e+02,3.182944169259053879e+01,4.635699999999999932e+01,4.571300000000000097e+01
6.920000000000000000e+02,3.191221552600238098e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.930000000000000000e+02,3.199399412205324822e+01,4.635699999999999932e+01,4.571300000000000097e+01
6.940000000000000000e+02,3.207481823739887972e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.950000000000000000e+02,3.224305806506747274e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.960000000000000000e+02,3.197851736308557236e+01,4.639000000000000057e+01,4.597099999999999653e+01
6.970000000000000000e+02,3.231949148537575667e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.980000000000000000e+02,3.239660341760033191e+01,4.635699999999999932e+01,4.610000000000000142e+01
6.990000000000000000e+02,3.211705516467132071e+01,4.642199999999999704e+01,4.600300000000000011e+01
7.000000000000000000e+02,3.256278021093368125e+01,4.635699999999999932e+01,4.610000000000000142e+01
7.010000000000000000e+02,3.276967271902018553e+01,4.635699999999999932e+01,4.584199999999999875e+01
7.020000000000000000e+02,3.271641859698699761e+01,4.635699999999999932e+01,4.610000000000000142e+01
7.030000000000000000e+02,3.278939196603133155e+01,4.635699999999999932e+01,4.613199999999999790e+01
7.040000000000000000e+02,3.290593205583086700e+01,4.635699999999999932e+01,4.590599999999999881e+01
7.050000000000000000e+02,3.244700921449218356e+01,4.642199999999999704e+01,4.610000000000000142e+01
7.060000000000000000e+02,3.228648776532372722e+01,4.645400000000000063e+01,4.606700000000000017e+01
7.070000000000000000e+02,3.191460968014601818e+01,4.651899999999999835e+01,4.619599999999999795e+01
7.080000000000000000e+02,3.076403439364453618e+01,4.667999999999999972e+01,4.616400000000000148e+01
7.090000000000000000e+02,3.096349011067304602e+01,4.667999999999999972e+01,4.632500000000000284e+01
7.100000000000000000e+02,3.098768649188028590e+01,4.667999999999999972e+01,4.603499999999999659e+01
7.110000000000000000e+02,3.108332138996601657e+01,4.667999999999999972e+01,4.642199999999999704e+01
7.120000000000000000e+02,3.126474397986588727e+01,4.667999999999999972e+01,4.603499999999999659e+01
7.130000000000000000e+02,3.130359029967506146e+01,4.667999999999999972e+01,4.616400000000000148e+01
7.140000000000000000e+02,3.141539920789702123e+01,4.667999999999999972e+01,4.642199999999999704e+01
7.150000000000000000e+02,3.147036385270725489e+01,4.667999999999999972e+01,4.642199999999999704e+01
7.160000000000000000e+02,3.157682715598132717e+01,4.667999999999999972e+01,4.642199999999999704e+01
7.170000000000000000e+02,3.161599631870875271e+01,4.667999999999999972e+01,4.642199999999999704e+01
7.180000000000000000e+02,3.180566774666115393e+01,4.667999999999999972e+01,4.629299999999999926e+01
7.190000000000000000e+02,3.176618383963486991e+01,4.667999999999999972e+01,4.651899999999999835e+01
7.200000000000000000e+02,3.198465243326796070e+01,4.667999999999999972e+01,4.632500000000000284e+01
7.210000000000000000e+02,3.203062162874839203e+01,4.667999999999999972e+01,4.667999999999999972e+01
7.220000000000000000e+02,3.178872871544850298e+01,4.671200000000000330e+01,4.658299999999999841e+01
7.230000000000000000e+02,3.066519617139946519e+01,4.687299999999999756e+01,4.671200000000000330e+01
7.240000000000000000e+02,3.077159250115800404e+01,4.687299999999999756e+01,4.671200000000000330e+01
7.250000000000000000e+02,3.111618700585177066e+01,4.684100000000000108e+01,4.635699999999999932e+01
7.260000000000000000e+02,3.077718819896452018e+01,4.690500000000000114e+01,4.674399999999999977e+01
7.270000000000000000e+02,3.225620901198402635e+01,4.671200000000000330e+01,4.661500000000000199e+01
7.280000000000000000e+02,3.069946721750765306e+01,4.693800000000000239e+01,4.661500000000000199e+01
7.290000000000000000e+02,3.165425648482626642e+01,4.680899999999999750e+01,4.655100000000000193e+01
7.300000000000000000e+02,3.056020118771983007e+01,4.696999999999999886e+01,4.632500000000000284e+01
7.310000000000000000e+02,3.207779372144269558e+01,4.677600000000000335e+01,4.648599999999999710e+01
7.320000000000000000e+02,3.069416284164553588e+01,4.696999999999999886e+01,4.648599999999999710e+01
7.330000000000000000e+02,3.140316904869394676e+01,4.690500000000000114e+01,4.613199999999999790e+01
7.340000000000000000e+02,3.233330258567485060e+01,4.677600000000000335e+01,4.635699999999999932e+01
7.350000000000000000e+02,3.268675791303348888e+01,4.674399999999999977e+01,4.642199999999999704e+01
7.360000000000000000e+02,3.275239350742545241e+01,4.674399999999999977e+01,4.610000000000000142e+01
7.370000000000000000e+02,3.332023234091087716e+01,4.667999999999999972e+01,4.629299999999999926e+01
7.380000000000000000e+02,3.345442651296357894e+01,4.667999999999999972e+01,4.629299999999999926e+01
7.390000000000000000e+02,3.321871030822838122e+01,4.671200000000000330e+01,4.645400000000000063e+01
7.400000000000000000e+02,3.303985703793001960e+01,4.674399999999999977e+01,4.635699999999999932e+01
7.410000000000000000e+02,3.298611610466078758e+01,4.677600000000000335e+01,4.642199999999999704e+01
7.420000000000000000e+02,3.249496872071609488e+01,4.684100000000000108e+01,4.645400000000000063e+01
7.430000000000000000e+02,3.279211170008749576e+01,4.680899999999999750e+01,4.642199999999999704e+01
7.440000000000000000e+02,3.322295322997030098e+01,4.677600000000000335e+01,4.616400000000000148e+01
7.450000000000000000e+02,3.322883124839302837e+01,4.677600000000000335e+01,4.629299999999999926e+01
7.460000000000000000e+02,3.329730757317972234e+01,4.677600000000000335e+01,4.642199999999999704e+01
7.470000000000000000e+02,3.331002520720300453e+01,4.677600000000000335e+01,4.603499999999999659e+01
7.480000000000000000e+02,3.195051013869283096e+01,4.696999999999999886e+01,4.629299999999999926e+01
7.490000000000000000e+02,3.322975815531259514e+01,4.680899999999999750e+01,4.642199999999999704e+01
7.500000000000000000e+02,9.999999999999998579e+01,4.677600000000000335e+01,4.616400000000000148e+01
7.510000000000000000e+02,9.599316272630484548e+01,4.687299999999999756e+01,4.642199999999999704e+01
7.520000000000000000e+02,9.367954397147011036e+01,4.677600000000000335e+01,4.639000000000000057e+01
7.530000000000000000e+02,9.038588356312692440e+01,4.680899999999999750e+01,4.616400000000000148e+01
7.540000000000000000e+02,8.626676113210649532e+01,4.696999999999999886e+01,4.642199999999999704e+01
7.550000000000000000e+02,8.441099702503160529e+01,4.687299999999999756e+01,4.642199999999999704e+01
7.560000000000000000e+02,8.075137516173572294e+01,4.700200000000000244e+01,4.642199999999999704e+01
7.570000000000000000e+02,7.823708758318164769e+01,4.700200000000000244e+01,4.603499999999999659e+01
7.580000000000000000e+02,7.596652230410730056e+01,4.700200000000000244e+01,4.642199999999999704e+01
7.590000000000000000e+02,7.363171297412878857e+01,4.700200000000000244e+01,4.642199999999999704e+01
7.600000000000000000e+02,7.149699063388314357e+01,4.700200000000000244e+01,4.629299999999999926e+01
7.610000000000000000e+02,6.735069696809124196e+01,4.729200000000000159e+01,4.603499999999999659e+01
7.620000000000000000e+02,6.511597465917050442e+01,4.732399999999999807e+01,4.642199999999999704e+01
7.630000000000000000e+02,6.330180685949429886e+01,4.732399999999999807e+01,4.642199999999999704e+01
7.640000000000000000e+02,6.157519562820133530e+01,4.732399999999999807e+01,4.603499999999999659e+01
7.650000000000000000e+02,5.933643340224195839e+01,4.742099999999999937e+01,4.645400000000000063e+01
7.660000000000000000e+02,5.621080571116653601e+01,4.761399999999999721e+01,4.632500000000000284e+01
7.670000000000000000e+02,5.452487422878787982e+01,4.764600000000000080e+01,4.610000000000000142e+01
7.680000000000000000e+02,5.320100395494993251e+01,4.764600000000000080e+01,4.642199999999999704e+01
7.690000000000000000e+02,5.199329634559948232e+01,4.764600000000000080e+01,4.645400000000000063e+01
7.700000000000000000e+02,4.917818062529165246e+01,4.784000000000000341e+01,4.642199999999999704e+01
7.710000000000000000e+02,4.803845118415743798e+01,4.784000000000000341e+01,4.635699999999999932e+01
7.720000000000000000e+02,4.612318958154023107e+01,4.796900000000000119e+01,4.632500000000000284e+01
7.730000000000000000e+02,4.450204815680348247e+01,4.803300000000000125e+01,4.671200000000000330e+01
7.740000000000000000e+02,4.384819185217590842e+01,4.800099999999999767e+01,4.648599999999999710e+01
7.750000000000000000e+02,4.085868567031303655e+01,4.829099999999999682e+01,4.674399999999999977e+01
7.760000000000000000e+02,3.995439873314192170e+01,4.829099999999999682e+01,4.661500000000000199e+01
7.770000000000000000e+02,3.895207830249788117e+01,4.832300000000000040e+01,4.629299999999999926e+01
7.780000000000000000e+02,3.802147756053513916e+01,4.835499999999999687e+01,4.677600000000000335e+01
7.790000000000000000e+02,3.569328530120716891e+01,4.858100000000000307e+01,4.664699999999999847e+01
7.800000000000000000e+02,3.488481197350007790e+01,4.861299999999999955e+01,4.667999999999999972e+01
7.810000000000000000e+02,3.421724832590780352e+01,4.861299999999999955e+01,4.706600000000000250e+01
7.820000000000000000e+02,3.354357363146506543e+01,4.864600000000000080e+01,4.706600000000000250e+01
7.830000000000000000e+02,3.130536108853613442e+01,4.887100000000000222e+01,4.680899999999999750e+01
7.840000000000000000e+02,3.046283663059887914e+01,4.893599999999999994e+01,4.667999999999999972e+01
7.850000000000000000e+02,3.021729007377951959e+01,4.893599999999999994e+01,4.706600000000000250e+01
7.860000000000000000e+02,2.973102422329517225e+01,4.893599999999999994e+01,4.677600000000000335e+01
7.870000000000000000e+02,2.899557021072933694e+01,4.900000000000000000e+01,4.729200000000000159e+01
7.880000000000000000e+02,2.872402629338142077e+01,4.900000000000000000e+01,4.729200000000000159e+01
7.890000000000000000e+02,2.883862101473328821e+01,4.893599999999999994e+01,4.725999999999999801e+01
7.900000000000000000e+02,2.789468175418424778e+01,4.903199999999999648e+01,4.738900000000000290e+01
7.910000000000000000e+02,2.609991594180537078e+01,4.925800000000000267e+01,4.725999999999999801e+01
7.920000000000000000e+02,2.601695739192766865e+01,4.925800000000000267e+01,4.738900000000000290e+01
7.930000000000000000e+02,2.578078518254207907e+01,4.925800000000000267e+01,4.713100000000000023e+01
7.940000000000000000e+02,2.579097477820743123e+01,4.925800000000000267e+01,4.738900000000000290e+01
7.950000000000000000e+02,2.554910084077295096e+01,4.925800000000000267e+01,4.725999999999999801e+01
7.960000000000000000e+02,2.549545358824262209e+01,4.925800000000000267e+01,4.754999999999999716e+01
7.970000000000000000e+02,2.547112162616421216e+01,4.925800000000000267e+01,4.745300000000000296e+01
7.980000000000000000e+02,2.540978026360474473e+01,4.925800000000000267e+01,4.771099999999999852e+01
7.990000000000000000e+02,2.521146655219561694e+01,4.928999999999999915e+01,4.771099999999999852e+01
8.000000000000000000e+02,2.470687265390763088e+01,4.935399999999999920e+01,4.745300000000000296e+01
8.010000000000000000e+02,2.410907616695564215e+01,4.945100000000000051e+01,4.767900000000000205e+01
8.020000000000000000e+02,2.433514899678487708e+01,4.941899999999999693e+01,4.751800000000000068e+01
8.030000000000000000e+02,2.542797000280831199e+01,4.928999999999999915e+01,4.777499999999999858e+01
8.040000000000000000e+02,2.492487563607103951e+01,4.935399999999999920e+01,4.771099999999999852e+01
8.050000000000000000e+02,2.577427431179852491e+01,4.925800000000000267e+01,4.732399999999999807e+01
8.060000000000000000e+02,2.578189200230013256e+01,4.925800000000000267e+01,4.771099999999999852e+01
8.070000000000000000e+02,2.564634359882856884e+01,4.928999999999999915e+01,4.771099999999999852e+01
8.080000000000000000e+02,2.609651550784170837e+01,4.925800000000000267e+01,4.745300000000000296e+01
8.090000000000000000e+02,2.591105199388465152e+01,4.928999999999999915e+01,4.745300000000000296e+01
8.100000000000000000e+02,2.635126373627548091e+01,4.925800000000000267e+01,4.758200000000000074e+01
8.110000000000000000e+02,2.641661681107952475e+01,4.925800000000000267e+01,4.787199999999999989e+01
8.120000000000000000e+02,2.659862873015889306e+01,4.925800000000000267e+01,4.796900000000000119e+01
8.130000000000000000e+02,2.690224327491363354e+01,4.925800000000000267e+01,4.803300000000000125e+01
8.140000000000000000e+02,2.695606779807911835e+01,4.925800000000000267e+01,4.803300000000000125e+01
8.150000000000000000e+02,2.714608047227438448e+01,4.925800000000000267e+01,4.803300000000000125e+01
8.160000000000000000e+02,2.743340528189557403e+01,4.925800000000000267e+01,4.803300000000000125e+01
8.170000000000000000e+02,2.764470715909476439e+01,4.925800000000000267e+01,4.803300000000000125e+01
8.180000000000000000e+02,2.782006305545704450e+01,4.925800000000000267e+01,4.764600000000000080e+01
8.190000000000000000e+02,2.794636976656845917e+01,4.925800000000000267e+01,4.790400000000000347e+01
8.200000000000000000e+02,2.814228153799320253e+01,4.925800000000000267e+01,4.816199999999999903e+01
8.210000000000000000e+02,2.835557634722276532e+01,4.925800000000000267e+01,4.816199999999999903e+01
8.220000000000000000e+02,2.859708928474753620e+01,4.925800000000000267e+01,4.806499999999999773e+01
8.230000000000000000e+02,2.884556929087520771e+01,4.925800000000000267e+01,4.806499999999999773e+01
8.240000000000000000e+02,2.910075385641055945e+01,4.925800000000000267e+01,4.822699999999999676e+01
8.250000000000000000e+02,2.985078267631613969e+01,4.919299999999999784e+01,4.806499999999999773e+01
8.260000000000000000e+02,2.975401993711696846e+01,4.925800000000000267e+01,4.835499999999999687e+01
8.270000000000000000e+02,3.018582867943960224e+01,4.922599999999999909e+01,4.809799999999999898e+01
8.280000000000000000e+02,3.013439878612557621e+01,4.925800000000000267e+01,4.835499999999999687e+01
8.290000000000000000e+02,3.138729420570997064e+01,4.912899999999999778e+01,4.835499999999999687e+01
8.300000000000000000e+02,3.072292235808392036e+01,4.925800000000000267e+01,4.796900000000000119e+01
8.310000000000000000e+02,3.125962555208808880e+01,4.922599999999999909e+01,4.835499999999999687e+01
8.320000000000000000e+02,3.295869811597165722e+01,4.903199999999999648e+01,4.809799999999999898e+01
8.330000000000000000e+02,3.279923607236402461e+01,4.909700000000000131e+01,4.796900000000000119e+01
8.340000000000000000e+02,3.420004268047220108e+01,4.893599999999999994e+01,4.796900000000000119e+01
8.350000000000000000e+02,3.455795473602806567e+01,4.893599999999999994e+01,4.796900000000000119e+01
8.360000000000000000e+02,3.474962819471793551e+01,4.893599999999999994e+01,4.796900000000000119e+01
8.370000000000000000e+02,3.503140082601294125e+01,4.893599999999999994e+01,4.822699999999999676e+01
8.380000000000000000e+02,3.545096648548914686e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.390000000000000000e+02,3.561713897042496058e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.400000000000000000e+02,3.600305194001703057e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.410000000000000000e+02,3.635382689559942548e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.420000000000000000e+02,3.666702111207415982e+01,4.893599999999999994e+01,4.796900000000000119e+01
8.430000000000000000e+02,3.698474068451395880e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.440000000000000000e+02,3.730681433699351146e+01,4.893599999999999994e+01,4.796900000000000119e+01
8.450000000000000000e+02,3.754474625812250821e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.460000000000000000e+02,3.782754879862184083e+01,4.893599999999999994e+01,4.796900000000000119e+01
8.470000000000000000e+02,3.815632545254033658e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.480000000000000000e+02,3.848896992099297165e+01,4.893599999999999994e+01,4.809799999999999898e+01
8.490000000000000000e+02,3.882533792931650396e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.500000000000000000e+02,3.929744486137883541e+01,4.893599999999999994e+01,4.796900000000000119e+01
8.510000000000000000e+02,3.951418243033976552e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.520000000000000000e+02,3.999292476658152395e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.530000000000000000e+02,4.021604871186006847e+01,4.893599999999999994e+01,4.832300000000000040e+01
8.540000000000000000e+02,4.070093782443316854e+01,4.893599999999999994e+01,4.803300000000000125e+01
8.550000000000000000e+02,4.092997801459875262e+01,4.893599999999999994e+01,4.829099999999999682e+01
8.560000000000000000e+02,4.137639603488798201e+01,4.893599999999999994e+01,4.809799999999999898e+01
8.570000000000000000e+02,4.165324871117456951e+01,4.893599999999999994e+01,4.793699999999999761e+01
8.580000000000000000e+02,4.214915413247487663e+01,4.893599999999999994e+01,4.832300000000000040e+01
8.590000000000000000e+02,4.238879854143603154e+01,4.893599999999999994e+01,4.796900000000000119e+01
8.600000000000000000e+02,4.275743556578444071e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.610000000000000000e+02,4.313940495541982045e+01,4.893599999999999994e+01,4.822699999999999676e+01
8.620000000000000000e+02,4.361244899785637585e+01,4.893599999999999994e+01,4.835499999999999687e+01
8.630000000000000000e+02,4.366375149495709707e+01,4.896800000000000352e+01,4.796900000000000119e+01
8.640000000000000000e+02,4.387209085532661845e+01,4.900000000000000000e+01,4.796900000000000119e+01
8.650000000000000000e+02,4.238024391492082543e+01,4.925800000000000267e+01,4.835499999999999687e+01
8.660000000000000000e+02,4.340688196882457817e+01,4.916100000000000136e+01,4.835499999999999687e+01
8.670000000000000000e+02,4.393945472343864367e+01,4.916100000000000136e+01,4.835499999999999687e+01
